Савина Варвара Васильевна,жен,2006-01-08,NULL,NULL
Якушева Агата Рубеновна,жен,2013-07-12,NULL,NULL
Аникита Арсенович Осипов,муж,1997-08-27,4068216121,6378533013
Корнилова Евгения Федоровна,жен,1988-09-11,0251875494,2869097969
Федосеев Потап Валерьевич,муж,1976-09-01,9722827606,8488095476
Евдокия Ефимовна Кабанова,жен,2007-08-31,NULL,NULL
Некрасова Галина Эльдаровна,жен,2020-05-11,NULL,NULL
Кира Вениаминовна Колобова,жен,2015-04-24,NULL,NULL
Валентина Евгеньевна Харитонова,жен,1990-06-29,7771779293,3563078933
Василиса Викторовна Белякова,жен,2013-07-28,NULL,NULL
Арсений Юльевич Кузьмин,муж,1984-08-25,4097808101,7588865106
Фомичева Ираида Вениаминовна,жен,2019-05-15,NULL,NULL
Вишнякова Анжела Владимировна,жен,2007-03-11,NULL,NULL
Селиверстова Вероника Ильинична,жен,2011-03-14,NULL,NULL
Хохлов Валерий Измаилович,муж,2007-03-27,NULL,NULL
Елена Харитоновна Ефимова,жен,1996-11-29,1786685823,6859741558
Петухова Валентина Романовна,жен,1993-01-13,5098942031,9060826673
Парфен Владленович Суворов,муж,2007-01-24,NULL,NULL
Данилова Антонина Кирилловна,жен,1982-01-14,6043583867,0151221907
Раиса Макаровна Гущина,жен,1999-08-16,9475275741,9529295391
Кир Артемьевич Ильин,муж,1988-07-11,8781183408,5652832597
Сигизмунд Ануфриевич Молчанов,муж,1983-02-12,5930526901,3603343904
Фокина Любовь Тарасовна,жен,1971-04-22,2683137788,7611404130
Раиса Ильинична Романова,жен,1996-11-03,3221302859,5886133430
Аполлинарий Ильясович Кононов,муж,1971-06-05,8230456339,7148675513
Соколов Евсей Якубович,муж,1986-03-07,5528143230,7542134104
Белоусова Прасковья Вячеславовна,жен,1996-05-23,1779000144,7585033691
Савин Моисей Еремеевич,муж,1988-06-25,5942577837,8995103746
Муравьева Глафира Кузьминична,жен,1999-12-12,6958835219,0158193868
Белоусов Петр Гордеевич,муж,1984-06-21,6348273206,3296410498
Данилова Евфросиния Аскольдовна,жен,1989-05-17,8604875701,7012861476
Большаков Куприян Измаилович,муж,2014-01-01,NULL,NULL
Сила Ильич Родионов,муж,1988-04-25,0431231929,0572157858
Никон Фомич Бирюков,муж,2014-01-10,NULL,NULL
Князева Фёкла Андреевна,жен,1988-08-25,6350458783,5075467421
Семенова Синклитикия Александровна,жен,2005-09-24,0712378860,NULL
Всеслав Чеславович Котов,муж,2015-11-25,NULL,NULL
Эмилия Вениаминовна Калинина,жен,1977-02-08,4496792699,6667596143
Абрамова Ираида Робертовна,жен,2019-03-04,NULL,NULL
Виктория Геннадиевна Капустина,жен,2008-05-02,NULL,NULL
Артемьев Лучезар Эдгардович,муж,1999-03-03,2825676233,4349409120
Кузнецова Пелагея Викторовна,жен,1992-02-23,3813547654,7041097800
Алла Львовна Борисова,жен,2007-08-24,NULL,NULL
тов. Васильева Регина Кузьминична,жен,2006-07-05,NULL,NULL
Аверкий Демидович Егоров,муж,2012-12-04,NULL,NULL
Сафонова Акулина Викторовна,жен,1979-08-25,0021949131,0115077331
Николаева Алла Юрьевна,жен,1991-02-03,7629737431,3790620839
Светлана Натановна Корнилова,жен,1979-09-05,7192057993,3114315946
Кудряшова Полина Феликсовна,жен,1976-01-14,0058142531,8518275323
Хохлов Данила Валерьянович,муж,2014-07-20,NULL,NULL
Варвара Афанасьевна Гришина,жен,1970-10-20,5685561077,5634190294
Родионов Виктор Григорьевич,муж,2020-08-17,NULL,NULL
Игнатова Нина Станиславовна,жен,1990-08-05,3242702347,8063216055
Носова Светлана Борисовна,жен,2013-01-09,NULL,NULL
Евдокимов Леонид Антипович,муж,2011-08-15,NULL,NULL
Хохлова Ульяна Федоровна,жен,2005-03-03,9255606286,NULL
Никитина Маргарита Федоровна,жен,1999-03-27,5112264536,5425629500
Киселева Марфа Константиновна,жен,1984-06-09,3378815528,5709460238
Ульяна Филипповна Меркушева,жен,1997-10-24,8840532208,2873153078
Яковлева Вера Валериевна,жен,2019-04-08,NULL,NULL
Поляков Велимир Давидович,муж,2001-05-22,8805568855,4404954465
Болеслав Терентьевич Никитин,муж,1986-05-09,2115131539,7790200254
Красильников Демид Чеславович,муж,2016-03-11,NULL,NULL
Третьяков Кондратий Харлампьевич,муж,1983-03-30,4434250619,2526637740
Лора Владимировна Попова,жен,2000-02-25,7124147311,7350616864
Лазарев Аникей Давыдович,муж,1976-12-17,3717160636,4711879140
Кабанова Ираида Максимовна,жен,1983-03-30,6585367893,2517827281
Наумов Максим Феоктистович,муж,2002-12-11,8526167286,NULL
Турова Василиса Степановна,жен,2004-10-10,1030120124,NULL
Мишина Вера Львовна,жен,2000-11-08,5590412393,6788324295
Прокл Филатович Фокин,муж,1989-03-05,6288562015,9292673641
Федотова Анжела Тимофеевна,жен,1991-04-24,6044484685,7109920015
Аполлон Харламович Сорокин,муж,2007-11-02,NULL,NULL
тов. Шарапов Адам Германович,муж,1970-07-03,9552875894,9042589849
Пантелеймон Елисеевич Емельянов,муж,1973-09-06,7612966394,1864637683
Наталья Тимуровна Михайлова,жен,2020-05-02,NULL,NULL
Ксения Михайловна Гришина,жен,1984-06-20,9232224569,2670498106
Кошелева Клавдия Афанасьевна,жен,2005-10-04,6825184937,NULL
Никон Елисеевич Лаврентьев,муж,1982-08-26,1288492751,6643370650
Самойлов Велимир Венедиктович,муж,1997-12-10,1881589667,7622005375
Никитин Викторин Григорьевич,муж,2010-03-07,NULL,NULL
Антонов Аверкий Демьянович,муж,2011-11-10,NULL,NULL
Емельянов Ярополк Бориславович,муж,2017-04-29,NULL,NULL
Валерия Яковлевна Смирнова,жен,1987-01-23,9628731090,2567001004
Карпова Варвара Владимировна,жен,1972-07-10,6594008077,0792805218
Вишнякова Зоя Васильевна,жен,2013-11-03,NULL,NULL
Владилен Ануфриевич Горбунов,муж,1993-12-10,1631127068,5056418823
Филимон Теймуразович Рябов,муж,1989-06-11,7577827073,0472449920
Парфен Иосипович Галкин,муж,2009-04-19,NULL,NULL
Олимпиада Макаровна Комарова,жен,1987-12-14,1112811896,5673368874
Майя Наумовна Терентьева,жен,1981-06-16,0949643228,6511055301
Людмила Павловна Третьякова,жен,2011-01-20,NULL,NULL
Аксенова Вера Леоновна,жен,2016-08-20,NULL,NULL
Селезнева Анастасия Ефимовна,жен,1998-03-13,5706033498,1128557933
Копылов Аким Эдгарович,муж,1975-11-20,9698239188,9992865369
Крылов Данила Жанович,муж,1979-07-08,3733750455,6309508139
Силин Ювеналий Зиновьевич,муж,1972-09-22,4690522895,1341241521
Александра Геннадиевна Мамонтова,жен,2014-12-11,NULL,NULL
Беляева Фёкла Вячеславовна,жен,1988-05-02,3111185088,0116753973
Ильина Феврония Андреевна,жен,1973-02-23,3393971410,0177301887
Фирс Исидорович Муравьев,муж,1992-08-26,2505166333,9894512663
Иосиф Елизарович Назаров,муж,2018-04-27,NULL,NULL
Ковалев Мир Егорович,муж,2017-04-16,NULL,NULL
Антонина Феликсовна Максимова,жен,2013-11-26,NULL,NULL
Вениамин Бориславович Макаров,муж,2016-10-10,NULL,NULL
Елисей Аксёнович Лихачев,муж,1995-02-22,1079970063,7684632980
Виктория Никифоровна Пестова,жен,1991-07-08,8879117621,9815112895
Комарова Олимпиада Макаровна,жен,1987-05-01,9822014065,0027803871
Евстигней Аксёнович Кудряшов,муж,2019-09-03,NULL,NULL
Аверкий Данилович Антонов,муж,2004-01-04,4113268401,NULL
Милован Ярославович Капустин,муж,2012-05-02,NULL,NULL
Артемьева Елена Викторовна,жен,2011-02-04,NULL,NULL
Юлия Максимовна Емельянова,жен,1984-11-21,8019501715,3546331704
Артемьева Майя Болеславовна,жен,2012-06-18,NULL,NULL
Ковалева Лариса Валентиновна,жен,2020-04-12,NULL,NULL
Галина Аркадьевна Самойлова,жен,2012-09-10,NULL,NULL
Кулагина Таисия Феликсовна,жен,2016-07-29,NULL,NULL
Капустин Изяслав Арсенович,муж,2020-02-20,NULL,NULL
Варлаам Ефремович Евсеев,муж,1986-12-30,5491264961,2272319029
Фирс Измаилович Сидоров,муж,2006-10-17,NULL,NULL
Ерофей Ааронович Борисов,муж,1986-03-21,9248514257,0461118130
Кира Натановна Киселева,жен,2007-06-18,NULL,NULL
Гордеев Ладислав Эдуардович,муж,2008-06-15,NULL,NULL
Юлия Харитоновна Рябова,жен,2007-10-17,NULL,NULL
Афиноген Бенедиктович Осипов,муж,2001-10-30,6466530266,5457843534
Никодим Владиславович Гущин,муж,1989-04-16,7272920844,1575217384
Савва Феодосьевич Шашков,муж,1979-10-16,0280424777,2496688959
Лидия Вениаминовна Фролова,жен,2005-03-14,2886270904,NULL
Власова Марфа Евгеньевна,жен,1975-10-27,3105962262,4476938486
Лора Болеславовна Мамонтова,жен,2013-04-17,NULL,NULL
Голубев Евстигней Феоктистович,муж,2004-05-09,5994937406,NULL
Панфилов Тихон Фадеевич,муж,2004-11-10,2585488787,NULL
Василиса Борисовна Моисеева,жен,1977-09-25,6135707896,6250029728
Самсонова Полина Геннадиевна,жен,1975-02-03,4964668049,7721434330
Марфа Кирилловна Суханова,жен,2001-09-08,1694635650,7099574140
Корнилов Платон Тимурович,муж,1994-08-01,9961394685,6840099604
Хохлов Геннадий Харлампьевич,муж,2017-08-08,NULL,NULL
Дмитриев Лавр Власович,муж,2003-03-31,3809899842,NULL
Белякова Василиса Петровна,жен,1970-02-01,0049097725,2331708013
Элеонора Георгиевна Медведева,жен,1982-10-08,8159786943,1973561377
Мухин Добромысл Жоресович,муж,1971-04-09,8162480813,2637169089
Котов Родион Богданович,муж,1970-12-09,9994325123,4563377453
Пахомов Ким Даниилович,муж,1972-02-01,0649793508,6360991695
Воронова Надежда Игоревна,жен,2005-07-31,7629139835,NULL
Куприян Егорович Лебедев,муж,1989-08-08,4313813849,8090836685
Иванна Борисовна Евсеева,жен,2018-12-12,NULL,NULL
Нина Юрьевна Носова,жен,1993-05-26,8099950839,3192512961
Волкова Вера Олеговна,жен,2000-08-07,2202431002,8125719228
Фомичева Светлана Николаевна,жен,1995-08-16,5669089391,2542921099
Алексей Федотович Гришин,муж,2016-08-28,NULL,NULL
Рогова Зинаида Михайловна,жен,2011-07-26,NULL,NULL
Василиса Анатольевна Зимина,жен,1997-06-05,7399655747,9928563532
Сергеев Амос Ефремович,муж,1989-09-29,4643053864,7733477495
Рожков Леонид Иосифович,муж,2015-04-16,NULL,NULL
Савва Федотович Нестеров,муж,1980-11-24,4785674566,9983877449
Лапин Ерофей Ерофеевич,муж,1988-06-03,8599962058,3693958702
Валерий Тимурович Рогов,муж,2012-08-22,NULL,NULL
Панкрат Венедиктович Исаков,муж,1996-08-19,4509527714,5132687474
Фаина Святославовна Попова,жен,1991-06-28,2585490947,1496595959
Олимпиада Рудольфовна Прохорова,жен,1972-03-12,0240811247,2469690091
Мир Глебович Власов,муж,2010-09-21,NULL,NULL
Осипов Никон Феофанович,муж,1979-08-27,2994760308,0082380694
Иннокентий Федотович Хохлов,муж,1998-09-29,1739882049,4659995066
Пахомова Таисия Эльдаровна,жен,1972-07-10,5690450049,7204108431
тов. Мельникова Валентина Робертовна,жен,2003-11-11,8023855337,NULL
Вероника Георгиевна Киселева,жен,2017-10-09,NULL,NULL
Силин Евлампий Виленович,муж,1999-09-24,0692964557,3501101471
Феофан Елизарович Моисеев,муж,1998-08-17,7206714368,6133565279
Анжелика Тимофеевна Шарапова,жен,2005-10-27,4074920999,NULL
Анастасия Вениаминовна Бобылева,жен,1997-11-27,0930899217,3001037492
Светлана Вадимовна Ширяева,жен,1987-02-24,6574893854,1241758162
Синклитикия Леоновна Силина,жен,1992-09-19,9168482034,7319855347
Дорофеев Остап Фёдорович,муж,1971-10-13,6571739122,3502226367
Софрон Ильич Копылов,муж,2016-04-26,NULL,NULL
Будимир Георгиевич Беляев,муж,1977-10-11,8892661755,8579683665
Николай Фролович Киселев,муж,2019-02-17,NULL,NULL
Фёкла Вячеславовна Субботина,жен,1970-10-28,3422656277,3180981687
Ия Руслановна Ковалева,жен,2011-06-22,NULL,NULL
Кузьмин Эраст Витальевич,муж,1982-01-22,0761474473,6316856834
Порфирий Тимурович Голубев,муж,2003-09-06,2021696187,NULL
Трофимов Тихон Харитонович,муж,1983-08-18,4500078821,6754659843
Богданова Феврония Федоровна,жен,1998-05-28,3503490628,5526158745
Гурьева Раиса Вениаминовна,жен,2018-01-16,NULL,NULL
Блохина Анастасия Владиславовна,жен,2002-11-29,4419993215,NULL
Анжелика Робертовна Сидорова,жен,1976-02-11,5000304687,2708108830
Елисеев Иларион Феодосьевич,муж,1997-10-06,1098775946,6507735828
Фрол Иларионович Муравьев,муж,1985-10-09,4800192109,8852332673
Афанасьева Прасковья Юльевна,жен,1972-12-17,3034335688,7950683587
Крюкова Вера Геннадиевна,жен,2001-05-16,8263223681,4615066963
Цветков Семен Артёмович,муж,1991-10-02,3302709997,5000454256
Яковлев Любим Борисович,муж,1997-12-06,6130095130,4618951070
Твердислав Давидович Федотов,муж,1976-07-05,4930374296,6568450401
Федотов Гурий Игнатьевич,муж,1992-05-03,3589855055,2402938164
Гаврилов Гаврила Аксёнович,муж,2009-10-02,NULL,NULL
Беспалов Самсон Витальевич,муж,1991-07-24,4074219295,8364373606
Давыдова Алина Феликсовна,жен,1999-09-21,9502862228,5552455950
Исаков Макар Ефимович,муж,1989-07-02,6359110251,4096398429
Афиноген Жоресович Осипов,муж,2014-06-11,NULL,NULL
Таисия Семеновна Жданова,жен,1975-07-14,8717698431,7407395484
Носов Прокл Арсенович,муж,2015-06-29,NULL,NULL
Ермолай Арсеньевич Филатов,муж,1984-04-04,7817019696,8092928480
Князева Раиса Геннадьевна,жен,2006-11-13,NULL,NULL
Светозар Ермилович Савин,муж,1985-05-20,7180564569,4107001179
Колесникова Иванна Никифоровна,жен,1993-09-17,8344665909,0204005699
Нестерова Агафья Андреевна,жен,2017-05-26,NULL,NULL
Якушева Фёкла Антоновна,жен,2014-05-22,NULL,NULL
Рогов Ульян Евсеевич,муж,2007-03-26,NULL,NULL
Евфросиния Матвеевна Осипова,жен,1986-01-08,1656091974,8675925757
Серафим Ефимович Анисимов,муж,2010-08-29,NULL,NULL
Селиверстов Кондратий Егорович,муж,1995-04-25,4967901758,4058052461
Сазонов Сократ Давидович,муж,1979-08-07,9409048042,9224245909
Глафира Кузьминична Иванова,жен,1977-06-22,1486092604,1819679683
Наумова Любовь Николаевна,жен,2019-12-18,NULL,NULL
Алина Антоновна Панфилова,жен,2010-07-20,NULL,NULL
Василиса Ильинична Романова,жен,1980-03-22,7841300947,5038739063
Шилова Вероника Аркадьевна,жен,1992-04-22,2198047438,3582291744
Агата Аскольдовна Тетерина,жен,2001-02-01,7498334361,3080711007
Исидор Артурович Попов,муж,1972-04-06,6350374783,5788941224
Ульян Архипович Соловьев,муж,1979-06-07,1783534145,0525008580
Михей Димитриевич Русаков,муж,1972-02-21,0290279300,8794183224
Леонид Филиппович Агафонов,муж,2007-04-18,NULL,NULL
Авдеев Семен Викторович,муж,1973-08-26,4645862388,2393558010
Маргарита Юльевна Жданова,жен,1978-08-05,7250939822,6050649375
Кузьмина Лукия Федоровна,жен,2011-08-16,NULL,NULL
Казимир Теймуразович Капустин,муж,2018-02-02,NULL,NULL
Евграф Ефстафьевич Куликов,муж,2000-03-18,7593951825,5362847148
Панкрат Викентьевич Дроздов,муж,2008-12-19,NULL,NULL
Елена Георгиевна Доронина,жен,1991-01-20,2474744352,2045719034
Силин Герасим Якубович,муж,2011-03-06,NULL,NULL
Куликов Сигизмунд Августович,муж,2005-06-04,4028788777,NULL
Сазонов Творимир Анисимович,муж,2003-07-05,1295615742,NULL
г-н Гуляев Творимир Харламович,муж,1998-05-06,5164943996,9894588180
Виктор Денисович Поляков,муж,1983-02-08,7134398320,0248332782
Фёкла Анатольевна Самсонова,жен,1970-04-22,0060697008,9349904746
Савина Прасковья Евгеньевна,жен,2015-12-29,NULL,NULL
Комиссаров Гедеон Марсович,муж,1976-03-18,7133224939,4109460230
Никон Бенедиктович Афанасьев,муж,1979-07-05,3251374327,2221988816
Евпраксия Святославовна Моисеева,жен,1981-08-18,0993430052,1691664347
Регина Олеговна Максимова,жен,1981-02-25,7536207288,2281416938
Марина Викторовна Стрелкова,жен,1994-10-31,3167987377,3399662358
Фролова Анжелика Филипповна,жен,2020-08-18,NULL,NULL
Данила Эдгардович Князев,муж,1994-08-31,0680344936,6414164031
Лихачев Ярополк Валерианович,муж,1987-09-02,6354959653,4839121257
Матвеева Октябрина Святославовна,жен,1973-04-02,8030374075,9360575418
Борис Витальевич Козлов,муж,2006-11-20,NULL,NULL
Ульяна Павловна Ильина,жен,2004-09-03,2532897380,NULL
Фокина Фёкла Харитоновна,жен,1993-10-13,3186917028,2933857293
Агата Ильинична Орехова,жен,1976-02-05,6239500099,5620277131
Лора Борисовна Мясникова,жен,1984-01-20,3457875223,9966340869
Наина Ждановна Мухина,жен,1985-07-03,9553405102,6514972113
Бобылева Дарья Святославовна,жен,1971-11-07,9933500563,7106614954
Зинаида Валериевна Уварова,жен,2008-07-30,NULL,NULL
Клавдия Леоновна Семенова,жен,2007-05-08,NULL,NULL
Гордеев Агап Адрианович,муж,1990-10-02,0251212966,7955104582
Борисов Евграф Августович,муж,1987-02-15,6590992260,7024887923
Касьян Валерианович Зыков,муж,2005-10-14,5242477207,NULL
Бронислав Терентьевич Муравьев,муж,2015-07-24,NULL,NULL
Евпраксия Рудольфовна Тарасова,жен,1985-03-21,0741257150,1632754562
Ковалева Кира Евгеньевна,жен,1990-10-23,3600787052,2507049462
Кабанов Гаврила Елисеевич,муж,2017-11-30,NULL,NULL
Воробьева Лариса Эдуардовна,жен,1972-12-16,0113143125,2544020104
Елисеева Вероника Кузьминична,жен,1987-06-19,1772770547,4408865817
Кулагина Вера Натановна,жен,2019-07-15,NULL,NULL
Глафира Оскаровна Зайцева,жен,1977-07-31,8549515990,2480121539
Филиппова Оксана Болеславовна,жен,1994-11-02,9964166930,0426115456
Савелий Фролович Баранов,муж,1995-05-15,5986565324,1431056372
Соловьев Эраст Жоресович,муж,1979-09-11,8700531218,3649781196
Лукия Яковлевна Кулагина,жен,2015-05-19,NULL,NULL
Большакова Клавдия Робертовна,жен,1997-10-12,4927326797,9852696947
Цветков Ян Артемьевич,муж,1976-01-14,3539850282,4896031793
Васильев Варлаам Артёмович,муж,2011-05-12,NULL,NULL
Вера Богдановна Анисимова,жен,2020-08-02,NULL,NULL
Ермакова Алевтина Захаровна,жен,1998-09-25,5911966995,1180381456
Стрелков Онуфрий Иларионович,муж,1988-08-03,2848043743,6703776666
Рюрик Измаилович Кошелев,муж,1994-02-03,2071986017,8331683175
Викторин Феофанович Иванов,муж,1986-07-18,3428660867,3295177243
Глафира Михайловна Комарова,жен,1977-11-04,9913644848,6216288186
Терентьев Чеслав Якубович,муж,1981-07-15,1156058698,3271170943
Соболева Элеонора Николаевна,жен,1980-10-25,9700124328,9985256165
Евдокия Болеславовна Фадеева,жен,1992-06-16,1461787261,9327623557
Порфирий Венедиктович Лаврентьев,муж,1982-08-08,9629754462,7598248421
Русаков Вацлав Иосипович,муж,1974-07-07,3708966369,1429987854
Коновалов Василий Устинович,муж,2009-06-19,NULL,NULL
Пестов Карл Георгиевич,муж,1988-04-13,8733918190,4160336089
Гурьева Василиса Сергеевна,жен,2011-08-26,NULL,NULL
Жанна Аркадьевна Козлова,жен,1976-07-04,7138626019,5341489115
Лариса Романовна Лапина,жен,1999-12-06,3183098553,2164402523
Баранов Парфен Аксёнович,муж,2016-03-19,NULL,NULL
Авдеев Никандр Юлианович,муж,2007-03-18,NULL,NULL
Милан Терентьевич Гурьев,муж,2020-01-12,NULL,NULL
Игнатий Жоресович Кириллов,муж,1985-11-18,9544268998,4674204883
Воронов Владлен Аверьянович,муж,1989-02-05,2063449000,7211731942
г-н Крылов Соломон Устинович,муж,2005-05-16,8753431555,NULL
Макаров Викентий Ерофеевич,муж,1996-10-14,0248211414,5496085074
Татьяна Ивановна Тарасова,жен,1981-05-02,0372494771,2648363381
Андрей Трифонович Михайлов,муж,2000-08-29,9951443620,4721131390
Давыд Феликсович Осипов,муж,2007-02-18,NULL,NULL
Тихонов Владлен Феликсович,муж,1971-09-23,4763016090,8880577481
Евсеева Александра Богдановна,жен,2003-04-21,3616669089,NULL
Крылов Никон Аверьянович,муж,2000-04-04,0093794508,4991991537
Регина Оскаровна Филатова,жен,2013-07-04,NULL,NULL
Прокофий Глебович Бирюков,муж,1982-05-29,0239931442,8677498647
Нонна Павловна Игнатова,жен,2004-07-15,5569583568,NULL
Трофимова Раиса Харитоновна,жен,2015-06-27,NULL,NULL
Гаврилов Любомир Анатольевич,муж,1986-11-10,8634573309,9764628363
Василий Ермолаевич Агафонов,муж,1983-02-26,0055538215,2625975355
Раиса Феликсовна Медведева,жен,2014-07-09,NULL,NULL
Быкова Фёкла Леоновна,жен,1974-09-30,0907065037,5929585055
Дементьева Татьяна Эльдаровна,жен,1991-03-24,8763547603,9663643756
тов. Зиновьева Зоя Вячеславовна,жен,1978-04-21,5554704798,6025051227
Рюрик Гертрудович Аксенов,муж,1979-01-23,7156094704,5928942214
Харитонова Лукия Вадимовна,жен,1978-01-16,1985966834,7871087191
Константин Аверьянович Ларионов,муж,1999-04-09,1187790429,5333444652
Октябрина Леонидовна Мартынова,жен,1973-09-26,7989278171,1490671377
Панфилов Евсей Егорович,муж,2018-06-16,NULL,NULL
Любовь Юльевна Шубина,жен,1970-04-07,5439034826,8340934070
Горбачева Нина Феликсовна,жен,1978-08-22,4249098641,0348017424
Дроздова Ираида Харитоновна,жен,1986-08-09,2900348903,0019269351
Макаров Измаил Эдгардович,муж,1984-08-01,7383713415,8855906086
Антип Давидович Колобов,муж,1998-11-08,6251374574,3957888768
Тихон Георгиевич Ковалев,муж,1973-12-28,2653852656,2991004517
Виноградова Валентина Ильинична,жен,1976-08-27,7461058043,3902865244
тов. Комаров Елисей Федотович,муж,2011-04-08,NULL,NULL
Агап Жанович Быков,муж,1982-01-25,5638852933,9191093792
тов. Рожкова Элеонора Вячеславовна,жен,1970-05-04,9588597064,1188042805
Рубен Данилович Петров,муж,2012-10-12,NULL,NULL
Ярослав Давидович Александров,муж,1974-09-17,8328933302,6539965887
Валерия Феликсовна Наумова,жен,2008-03-29,NULL,NULL
Валерия Васильевна Ситникова,жен,1980-08-30,9514793611,5784417930
Котов Валерьян Жоресович,муж,1972-03-20,5081471547,0514248334
Назарова Синклитикия Алексеевна,жен,1990-09-30,8280232503,4689339188
Софон Трофимович Сергеев,муж,2003-08-04,8789759793,NULL
Гедеон Авдеевич Брагин,муж,2000-07-23,9019562229,6818033723
Яковлева Анжелика Макаровна,жен,1992-09-04,9061847103,0452115154
Максимов Мирослав Артёмович,муж,2020-05-31,NULL,NULL
Горбачев Евграф Эдуардович,муж,2013-10-16,NULL,NULL
Исаева Ангелина Архиповна,жен,2010-08-10,NULL,NULL
Иванна Руслановна Воробьева,жен,2008-03-06,NULL,NULL
Родионов Натан Андреевич,муж,2009-04-29,NULL,NULL
Евгения Вениаминовна Григорьева,жен,1988-10-20,7242322791,5037546005
Аникита Харлампович Тетерин,муж,1998-12-22,7360609259,6361838578
Демид Аксёнович Никонов,муж,1980-11-05,9127360554,9608011730
Щербакова Жанна Викторовна,жен,1999-07-08,7305417055,5293767317
Комиссарова Василиса Святославовна,жен,1972-02-04,5563310070,0750208472
Смирнова Фёкла Филипповна,жен,1976-08-31,7903561114,9166117873
Евдокия Рудольфовна Емельянова,жен,2003-07-25,2073973963,NULL
Юлия Робертовна Уварова,жен,2016-08-17,NULL,NULL
Фомичева Татьяна Петровна,жен,2003-12-25,5569241298,NULL
Власова Элеонора Вениаминовна,жен,2015-12-13,NULL,NULL
Вероника Владиславовна Ковалева,жен,1985-10-22,1950669076,0444018249
Логинов Сила Трифонович,муж,2002-08-07,4729805393,NULL
Белозерова Светлана Владиславовна,жен,1991-10-14,2241844809,0211790681
Аркадий Бенедиктович Меркушев,муж,2000-07-28,6534061120,5328041141
Воробьева Октябрина Робертовна,жен,2002-07-19,7098667839,NULL
г-н Рябов Ермил Гаврилович,муж,2007-06-29,NULL,NULL
Алла Михайловна Моисеева,жен,1981-08-25,3241097557,1606585497
Тарасова Лариса Петровна,жен,1991-12-05,1949253040,3137177250
Капустина Клавдия Макаровна,жен,2005-08-15,2015655378,NULL
Капитон Артемьевич Комиссаров,муж,1989-07-07,4669518671,1671515073
Евфросиния Болеславовна Иванова,жен,2020-06-02,NULL,NULL
Оксана Игоревна Ильина,жен,1979-09-02,0364367924,7765846050
Валерия Эльдаровна Васильева,жен,1975-10-03,6003750585,9568870478
Лариса Даниловна Петухова,жен,1998-02-14,4474558259,0996999014
Дорофеева Таисия Сергеевна,жен,1998-01-28,2555921113,4199677792
Ратибор Ефстафьевич Селезнев,муж,2009-08-16,NULL,NULL
Прасковья Святославовна Дорофеева,жен,1987-05-22,1876662421,4876242301
Антонова Лукия Максимовна,жен,1989-07-07,5007936122,2014271566
Нина Архиповна Голубева,жен,1987-02-06,4742563078,7084939849
Анжелика Болеславовна Котова,жен,2018-01-22,NULL,NULL
Вероника Рудольфовна Лапина,жен,1990-10-17,4511107982,4358894217
Гаврилова Валентина Вениаминовна,жен,1980-06-21,6428508243,7536210344
Шарапова Нинель Станиславовна,жен,1990-05-15,3703512619,8281444352
Фомичева Людмила Григорьевна,жен,1988-05-15,2033965874,7839295400
г-жа Григорьева Нонна Валериевна,жен,1991-05-28,6834375573,6791932597
Анжела Алексеевна Дорофеева,жен,2008-05-08,NULL,NULL
Оксана Георгиевна Бобылева,жен,1984-04-20,3448191662,3029405079
Онуфрий Фадеевич Кондратьев,муж,2011-10-13,NULL,NULL
Федотов Илья Богданович,муж,1997-08-20,1248614701,4327178536
Михей Евстигнеевич Фомин,муж,1987-08-22,4494320008,2502825495
Тихонов Автоном Ааронович,муж,1971-04-05,0675564770,3253985689
Ситникова Марина Ефимовна,жен,1978-06-23,5670803259,8434054161
г-жа Белова Пелагея Макаровна,жен,2016-06-30,NULL,NULL
Рябов Ананий Жанович,муж,2017-01-01,NULL,NULL
Исакова Глафира Леоновна,жен,2005-01-16,2752757981,NULL
Маркова Регина Сергеевна,жен,1970-06-11,8311675216,5184702536
Абрамова Олимпиада Никифоровна,жен,1989-02-07,1484658313,3778884448
Авдей Феодосьевич Анисимов,муж,1991-07-01,7572138446,2712498506
Чеслав Денисович Зуев,муж,1998-05-20,6814986310,3741095403
Меркушева Алла Артемовна,жен,2012-03-21,NULL,NULL
Лыткин Виталий Эдуардович,муж,2000-06-27,9000571745,0335658793
Фёкла Дмитриевна Антонова,жен,1972-11-10,2774647813,8409179217
Гущин Ефрем Феликсович,муж,2008-03-07,NULL,NULL
Нинель Александровна Бурова,жен,2000-06-24,2332437665,9833168860
Ираида Георгиевна Богданова,жен,2013-07-14,NULL,NULL
Мария Захаровна Муравьева,жен,1979-06-03,4286008355,3410621216
Кабанов Ростислав Брониславович,муж,2015-12-09,NULL,NULL
Евгения Львовна Жданова,жен,1996-03-26,5500168097,2731270982
Некрасова Антонина Вениаминовна,жен,2017-02-27,NULL,NULL
Шашкова Юлия Архиповна,жен,1982-03-27,5911176438,5621781804
Светлана Вениаминовна Смирнова,жен,1997-03-26,9488661292,5878775335
Марина Антоновна Колобова,жен,2012-03-31,NULL,NULL
Авксентий Евстигнеевич Филиппов,муж,2014-10-30,NULL,NULL
Рожкова Агафья Геннадиевна,жен,2010-02-25,NULL,NULL
Стоян Власович Виноградов,муж,1983-03-03,9082849881,6674811630
Белоусов Панкратий Исидорович,муж,1995-01-12,9583774827,5863768381
Станимир Давыдович Шестаков,муж,2012-05-12,NULL,NULL
